duration_s,flight,peak_horizontal_velocity_m_s,max_absolute_pitch_rate_rad_s,p99_absolute_pitch_rate_rad_s,pitch_range_deg,max_absolute_pitch_deg,median_horizontal_velocity_m_s,rms_horizontal_velocity_m_s,p95_horizontal_velocity_m_s,percentage_time_vxy_gt_below_0_1_m_s
20,ai flight 1,0.8497328636700588,2.1632289753940936,1.3005270233844688,15.26361919534722,8.988153312941328,0.2626234535200005,0.30831250541135125,0.5538492513248615,23.644703919933278
20,ai flight 2,0.6037029753628274,1.2124182430358201,0.7698011410883278,12.043205241446142,6.869214621078213,0.21092339697471493,0.2316361784272423,0.3527726409883808,13.047102959566486
20,ai flight 3,0.8617976724723713,1.9743336273487946,1.1663231283380913,14.899913956147484,9.92845256202846,0.21009066680368682,0.30175012117331396,0.5932554255314526,26.633165829145728
