duration_s,flight,peak_horizontal_velocity_m_s,max_absolute_pitch_rate_rad_s,p99_absolute_pitch_rate_rad_s,pitch_range_deg,max_absolute_pitch_deg,median_horizontal_velocity_m_s,rms_horizontal_velocity_m_s,p95_horizontal_velocity_m_s,percentage_time_vxy_gt_below_0_1_m_s
20,raw flight 1,0.7123751349837747,2.190319737580154,1.229453747200657,9.212166741530286,6.560810816494811,0.12453758010997452,0.25385810533335856,0.5224529796814321,39.583333333333336
20,raw flight 2,0.668809753874704,1.856330419198665,0.9155364549765052,11.941132379584399,8.465668029871212,0.2774224312247917,0.29210869719426247,0.4457158543459963,7.811194653299917
20,raw flight 3,0.8181161289008835,2.7034463361814525,1.1317635734449316,10.17661075785793,7.055330063105829,0.2199421187248749,0.28812097787034424,0.49380562535353645,14.065108514190317
