evaluation_window,window_start_s,window_end_s,window_duration_s,metric,value,unit,sample_count,topic,fields
ai_flight_2,54.92,74.92,20,Peak absolute roll angle,3.77588282,degrees,2394,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_2,54.92,74.92,20,Minimum relative pitch angle,-1.07800836,degrees,2394,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_2,54.92,74.92,20,Maximum relative pitch angle,4.44891816,degrees,2394,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_2,54.92,74.92,20,Maximum absolute pitch angle,3.89660648,degrees,2394,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_2,54.92,74.92,20,Maximum absolute yaw excursion,3.00811497,degrees,2394,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_2,54.92,74.92,20,Yaw range,3.86314351,degrees,2394,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_2,54.92,74.92,20,Median horizontal velocity,0.320430727,m/s,2392,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_2,54.92,74.92,20,P95 horizontal velocity,0.41891418,m/s,2392,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_2,54.92,74.92,20,Percentage of time with horizontal velocity below 0.1 m/s,6.35451505,%,2392,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,42.06,62.06,20,Peak horizontal velocity,0.587959702,m/s,2391,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,42.06,62.06,20,RMS horizontal velocity,0.281365125,m/s,2391,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,42.06,62.06,20,Peak absolute X velocity,0.441018826,m/s,2391,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_3,42.06,62.06,20,Peak absolute Y velocity,0.483632109,m/s,2391,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_3,42.06,62.06,20,Maximum absolute pitch rate,0.570656814,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_3,42.06,62.06,20,P99 absolute pitch rate,0.352981758,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_3,42.06,62.06,20,Minimum roll angle,-2.29154367,degrees,2393,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,42.06,62.06,20,Maximum roll angle,3.86408188,degrees,2393,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,42.06,62.06,20,Peak absolute roll angle,3.86408188,degrees,2393,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,42.06,62.06,20,Minimum relative pitch angle,-1.53519283,degrees,2393,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,42.06,62.06,20,Maximum relative pitch angle,3.00173537,degrees,2393,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,42.06,62.06,20,Maximum absolute pitch angle,3.10467114,degrees,2393,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_3,42.06,62.06,20,Maximum absolute yaw excursion,2.38079318,degrees,2393,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_3,42.06,62.06,20,Yaw range,2.64134856,degrees,2393,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_3,42.06,62.06,20,Median horizontal velocity,0.245228229,m/s,2391,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,42.06,62.06,20,P95 horizontal velocity,0.477578967,m/s,2391,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,42.06,62.06,20,Percentage of time with horizontal velocity below 0.1 m/s,7.27728984,%,2391,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
