evaluation_window,window_start_s,window_end_s,window_duration_s,metric,value,unit,sample_count,topic,fields
ai_flight_1,34.43,54.43,20,Maximum absolute pitch angle,13.2091417,degrees,2394,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_1,34.43,54.43,20,Maximum absolute yaw excursion,3.08520021,degrees,2394,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_1,34.43,54.43,20,Yaw range,4.01381607,degrees,2394,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_2,41.62,61.62,20,Peak horizontal velocity,1.76758354,m/s,2393,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_2,41.62,61.62,20,RMS horizontal velocity,1.00156694,m/s,2393,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_2,41.62,61.62,20,Peak absolute X velocity,0.427077869,m/s,2393,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_2,41.62,61.62,20,Peak absolute Y velocity,1.76677111,m/s,2393,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_2,41.62,61.62,20,Maximum absolute pitch rate,1.19797669,rad/s,1989,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_2,41.62,61.62,20,P99 absolute pitch rate,0.859201609,rad/s,1989,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_2,41.62,61.62,20,Minimum roll angle,-2.66895333,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_2,41.62,61.62,20,Maximum roll angle,3.76026434,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_2,41.62,61.62,20,Peak absolute roll angle,3.76026434,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_2,41.62,61.62,20,Minimum relative pitch angle,-13.0416057,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_2,41.62,61.62,20,Maximum relative pitch angle,9.76167007,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_2,41.62,61.62,20,Maximum absolute pitch angle,12.3631968,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_2,41.62,61.62,20,Maximum absolute yaw excursion,2.13125678,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_2,41.62,61.62,20,Yaw range,3.3073604,degrees,2398,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_3,35.62,55.62,20,Peak horizontal velocity,1.42901637,m/s,2398,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,35.62,55.62,20,RMS horizontal velocity,0.762341557,m/s,2398,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,35.62,55.62,20,Peak absolute X velocity,0.29415187,m/s,2398,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_3,35.62,55.62,20,Peak absolute Y velocity,1.42395887,m/s,2398,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_3,35.62,55.62,20,Maximum absolute pitch rate,0.58257213,rad/s,1997,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_3,35.62,55.62,20,P99 absolute pitch rate,0.37350505,rad/s,1997,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_3,35.62,55.62,20,Minimum roll angle,-2.5495277,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,35.62,55.62,20,Maximum roll angle,3.80640848,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,35.62,55.62,20,Peak absolute roll angle,3.80640848,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,35.62,55.62,20,Minimum relative pitch angle,-5.30705007,degrees,2400,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,35.62,55.62,20,Maximum relative pitch angle,7.24397638,degrees,2400,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,35.62,55.62,20,Maximum absolute pitch angle,7.43624471,degrees,2400,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_3,35.62,55.62,20,Maximum absolute yaw excursion,1.40948014,degrees,2400,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_3,35.62,55.62,20,Yaw range,2.32439717,degrees,2400,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
