evaluation_window,window_start_s,window_end_s,window_duration_s,metric,value,unit,sample_count,topic,fields
raw_flight_2,34.77,54.77,20,Peak absolute Y velocity,1.50733811,m/s,2394,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
raw_flight_2,34.77,54.77,20,Maximum absolute pitch rate,0.900063588,rad/s,1984,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_2,34.77,54.77,20,P99 absolute pitch rate,0.595517039,rad/s,1984,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_2,34.77,54.77,20,P99 absolute yaw rate,68.8221683,degrees/s,1564,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> unwrapped yaw; retained header.stamp finite-difference derivative
raw_flight_2,34.77,54.77,20,Minimum roll angle,-6.21054844,degrees,2394,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_2,34.77,54.77,20,Maximum roll angle,3.68674047,degrees,2394,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_2,34.77,54.77,20,Peak absolute roll angle,6.21054844,degrees,2394,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_2,34.77,54.77,20,Minimum relative pitch angle,-6.2003402,degrees,2394,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_2,34.77,54.77,20,Maximum relative pitch angle,6.75634413,degrees,2394,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_2,34.77,54.77,20,Maximum absolute pitch angle,6.59980706,degrees,2394,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
raw_flight_2,34.77,54.77,20,Maximum absolute yaw excursion,81.7556289,degrees,2394,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
raw_flight_2,34.77,54.77,20,Yaw range,95.3090766,degrees,2394,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
raw_flight_3,38.71,58.71,20,Peak horizontal velocity,1.00514067,m/s,2400,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_3,38.71,58.71,20,RMS horizontal velocity,0.682501404,m/s,2400,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_3,38.71,58.71,20,Peak absolute X velocity,0.780987799,m/s,2400,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
raw_flight_3,38.71,58.71,20,Peak absolute Y velocity,0.958794766,m/s,2400,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
raw_flight_3,38.71,58.71,20,Maximum absolute pitch rate,1.00664042,rad/s,1990,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_3,38.71,58.71,20,P99 absolute pitch rate,0.498485879,rad/s,1990,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_3,38.71,58.71,20,P99 absolute yaw rate,71.5476632,degrees/s,1645,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> unwrapped yaw; retained header.stamp finite-difference derivative
raw_flight_3,38.71,58.71,20,Minimum roll angle,-2.45043913,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_3,38.71,58.71,20,Maximum roll angle,4.38350343,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_3,38.71,58.71,20,Peak absolute roll angle,4.38350343,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_3,38.71,58.71,20,Minimum relative pitch angle,-8.15521692,degrees,2400,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_3,38.71,58.71,20,Maximum relative pitch angle,6.50580059,degrees,2400,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_3,38.71,58.71,20,Maximum absolute pitch angle,7.51331503,degrees,2400,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
raw_flight_3,38.71,58.71,20,Maximum absolute yaw excursion,51.940571,degrees,2400,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
raw_flight_3,38.71,58.71,20,Yaw range,98.141969,degrees,2400,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
raw_flight_4,32.82,52.82,20,Peak horizontal velocity,1.17582355,m/s,2394,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_4,32.82,52.82,20,RMS horizontal velocity,0.751636046,m/s,2394,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_4,32.82,52.82,20,Peak absolute X velocity,0.910325068,m/s,2394,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
raw_flight_4,32.82,52.82,20,Peak absolute Y velocity,0.939366862,m/s,2394,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
raw_flight_4,32.82,52.82,20,Maximum absolute pitch rate,0.770571691,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_4,32.82,52.82,20,P99 absolute pitch rate,0.461823707,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_4,32.82,52.82,20,P99 absolute yaw rate,73.3595479,degrees/s,1649,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> unwrapped yaw; retained header.stamp finite-difference derivative
raw_flight_4,32.82,52.82,20,Minimum roll angle,-3.06229378,degrees,2393,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_4,32.82,52.82,20,Maximum roll angle,6.27097496,degrees,2393,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_4,32.82,52.82,20,Peak absolute roll angle,6.27097496,degrees,2393,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_4,32.82,52.82,20,Minimum relative pitch angle,-6.74153547,degrees,2393,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_4,32.82,52.82,20,Maximum relative pitch angle,8.58615637,degrees,2393,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_4,32.82,52.82,20,Maximum absolute pitch angle,8.72160398,degrees,2393,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
raw_flight_4,32.82,52.82,20,Maximum absolute yaw excursion,71.1482104,degrees,2393,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
raw_flight_4,32.82,52.82,20,Yaw range,106.061274,degrees,2393,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
