duration_s,flight,peak_horizontal_velocity_m_s,max_absolute_pitch_rate_rad_s,p99_absolute_pitch_rate_rad_s,pitch_range_deg,max_absolute_pitch_deg,max_absolute_yaw_deg,yaw_range_deg,p99_absolute_yaw_rate_deg_s
20,ai flight 1,2.221432595501932,1.6798856541492704,1.1878876156993592,34.74806208241135,21.577459827965665,64.15325916421898,120.56166313475038,93.81455975329858
20,ai flight 2,2.1710863355562844,2.078593372710692,0.857513738924912,27.489534111096948,15.459758809597048,57.61941592317862,80.76321331489994,114.53184919764378
20,ai flight 3,2.1315699296511172,1.9023952647684572,1.0422375633013594,33.202065284632994,20.521909127718246,98.31408258552074,119.84729388482779,118.53794815359004
20,ai flight 4,2.345336929203466,2.4732893500590976,1.3783966621547452,35.338166400630826,22.445933468544496,130.18217891208624,156.14014382769506,160.12541501347653
20,ai flight 5,2.075899970745801,1.2889810264648118,0.9624201071743801,28.018699899739204,15.927054571103465,84.00507581494796,85.01761252418956,85.06521793592918
