evaluation_window,window_start_s,window_end_s,window_duration_s,metric,value,unit,sample_count,topic,fields
ai_flight_2,40.24,70.24,30,Peak horizontal velocity,5.74237715,m/s,3600,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_2,40.24,70.24,30,RMS horizontal velocity,2.94974215,m/s,3600,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_2,40.24,70.24,30,Peak absolute X velocity,0.832167698,m/s,3600,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_2,40.24,70.24,30,Peak absolute Y velocity,5.71894735,m/s,3600,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_2,40.24,70.24,30,Maximum absolute pitch rate,5.31177521,rad/s,2995,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_2,40.24,70.24,30,P99 absolute pitch rate,4.25244492,rad/s,2995,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_2,40.24,70.24,30,Minimum roll angle,-5.93327841,degrees,3600,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_2,40.24,70.24,30,Maximum roll angle,10.1866342,degrees,3600,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_2,40.24,70.24,30,Peak absolute roll angle,10.1866342,degrees,3600,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_2,40.24,70.24,30,Minimum relative pitch angle,-36.8028785,degrees,3600,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_2,40.24,70.24,30,Maximum relative pitch angle,36.8248526,degrees,3600,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_2,40.24,70.24,30,Maximum absolute pitch angle,37.182841,degrees,3600,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_2,40.24,70.24,30,Maximum absolute yaw excursion,4.41240683,degrees,3600,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_2,40.24,70.24,30,Yaw range,5.73962877,degrees,3600,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_3,37.5,67.5,30,Peak horizontal velocity,6.2688665,m/s,3591,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,37.5,67.5,30,RMS horizontal velocity,3.08671673,m/s,3591,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_3,37.5,67.5,30,Peak absolute X velocity,1.09399831,m/s,3591,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_3,37.5,67.5,30,Peak absolute Y velocity,6.2648117,m/s,3591,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_3,37.5,67.5,30,Maximum absolute pitch rate,5.20206066,rad/s,2995,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_3,37.5,67.5,30,P99 absolute pitch rate,4.22697732,rad/s,2995,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_3,37.5,67.5,30,Minimum roll angle,-10.707081,degrees,3594,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,37.5,67.5,30,Maximum roll angle,5.90135266,degrees,3594,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,37.5,67.5,30,Peak absolute roll angle,10.707081,degrees,3594,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,37.5,67.5,30,Minimum relative pitch angle,-38.2122373,degrees,3594,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,37.5,67.5,30,Maximum relative pitch angle,38.0477658,degrees,3594,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,37.5,67.5,30,Maximum absolute pitch angle,38.6465845,degrees,3594,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_3,37.5,67.5,30,Maximum absolute yaw excursion,7.04293655,degrees,3594,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_3,37.5,67.5,30,Yaw range,9.58313248,degrees,3594,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_4,38.23,68.23,30,Peak horizontal velocity,5.64062603,m/s,3592,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_4,38.23,68.23,30,RMS horizontal velocity,3.07069922,m/s,3592,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_4,38.23,68.23,30,Peak absolute X velocity,1.2186392,m/s,3592,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_4,38.23,68.23,30,Peak absolute Y velocity,5.640377,m/s,3592,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_4,38.23,68.23,30,Maximum absolute pitch rate,5.26068171,rad/s,2994,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_4,38.23,68.23,30,P99 absolute pitch rate,3.97977861,rad/s,2994,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_4,38.23,68.23,30,Minimum roll angle,-10.7275055,degrees,3593,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,38.23,68.23,30,Maximum roll angle,13.7248914,degrees,3593,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,38.23,68.23,30,Peak absolute roll angle,13.7248914,degrees,3593,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,38.23,68.23,30,Minimum relative pitch angle,-36.5027862,degrees,3593,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_4,38.23,68.23,30,Maximum relative pitch angle,37.3226833,degrees,3593,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_4,38.23,68.23,30,Maximum absolute pitch angle,37.1117523,degrees,3593,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_4,38.23,68.23,30,Maximum absolute yaw excursion,3.50774743,degrees,3593,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_4,38.23,68.23,30,Yaw range,6.87746231,degrees,3593,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
