duration_s,flight,peak_horizontal_velocity_m_s,max_absolute_pitch_rate_rad_s,p99_absolute_pitch_rate_rad_s,pitch_range_deg,max_absolute_pitch_deg,median_horizontal_velocity_m_s,rms_horizontal_velocity_m_s,p95_horizontal_velocity_m_s,percentage_time_vxy_gt_below_0_1_m_s
20,raw flight 1,1.1072995044883287,16.37984924694763,9.694778293066475,74.39584755039684,53.67093005432208,0.476529347735712,0.4718203497148531,0.7049961444218192,4.985213350232361
20,raw flight 2,0.8334687063183857,3.038046120180934,1.809484873201129,13.568147537179389,7.363188511901429,0.26905069428181616,0.3585151279962946,0.6207619654185353,4.0
20,raw flight 3,0.9495355841765204,27.627384219144236,2.8131637025591143,67.3232754046438,58.53032640927791,0.34688870909989233,0.3789091348340851,0.5791322489896508,1.0012515644555695
20,raw flight 4,0.8785170977001137,2.9514129278652828,1.7806648980735853,18.41329612825149,10.669538671778389,0.36753716615737475,0.40047376132838686,0.6020243461248009,0.3334722801167153
