evaluation_window,window_start_s,window_end_s,window_duration_s,metric,value,unit,sample_count,topic,fields
ai_flight_4,37.28,57.28,20,Maximum roll angle,5.31135845,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,37.28,57.28,20,Peak absolute roll angle,5.31135845,degrees,2400,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,37.28,57.28,20,Minimum relative pitch angle,-2.84616242,degrees,2400,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_4,37.28,57.28,20,Maximum relative pitch angle,3.39238084,degrees,2400,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_4,37.28,57.28,20,Maximum absolute pitch angle,3.69383262,degrees,2400,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_4,37.28,57.28,20,Maximum absolute yaw excursion,4.14006699,degrees,2400,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_4,37.28,57.28,20,Yaw range,4.70139527,degrees,2400,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_4,37.28,57.28,20,Median horizontal velocity,0.285085486,m/s,2400,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_4,37.28,57.28,20,P95 horizontal velocity,0.585942939,m/s,2400,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_4,37.28,57.28,20,Percentage of time with horizontal velocity below 0.1 m/s,8.16666667,%,2400,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_5,34.52,54.52,20,Peak horizontal velocity,1.0359456,m/s,2395,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_5,34.52,54.52,20,RMS horizontal velocity,0.396695939,m/s,2395,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_5,34.52,54.52,20,Peak absolute X velocity,0.566772293,m/s,2395,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_5,34.52,54.52,20,Peak absolute Y velocity,0.951939012,m/s,2395,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_5,34.52,54.52,20,Maximum absolute pitch rate,2.59712976,rad/s,1988,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_5,34.52,54.52,20,P99 absolute pitch rate,1.58666672,rad/s,1988,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_5,34.52,54.52,20,P99 absolute yaw rate,243.401037,degrees/s,1581,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> unwrapped yaw; retained header.stamp finite-difference derivative
ai_flight_5,34.52,54.52,20,Minimum roll angle,-4.24894129,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_5,34.52,54.52,20,Maximum roll angle,9.5904885,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_5,34.52,54.52,20,Peak absolute roll angle,9.5904885,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_5,34.52,54.52,20,Minimum relative pitch angle,-10.2993468,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_5,34.52,54.52,20,Maximum relative pitch angle,14.8997119,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_5,34.52,54.52,20,Maximum absolute pitch angle,15.1678379,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_5,34.52,54.52,20,Maximum absolute yaw excursion,6.28523486,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_5,34.52,54.52,20,Yaw range,11.09792,degrees,2398,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_5,34.52,54.52,20,Median horizontal velocity,0.34659437,m/s,2395,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_5,34.52,54.52,20,P95 horizontal velocity,0.644603714,m/s,2395,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_5,34.52,54.52,20,Percentage of time with horizontal velocity below 0.1 m/s,7.72442589,%,2395,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
