flight,peak_horizontal_velocity_m_s,max_absolute_pitch_rate_rad_s,p99_absolute_pitch_rate_rad_s,pitch_range_deg,max_absolute_pitch_deg
raw flight 1,1.3334685581952648,0.8647739308893361,0.600090954031417,18.12964882961699,11.1189552720581
raw flight 2,0.6407969876403987,0.45442313964265446,0.2604718129305024,4.802162728964364,3.2259031805645373
raw flight 3,0.8248891390952019,0.5155174733321262,0.2964647531906983,6.118701317181798,4.513308480789123
raw flight 4,1.1502915736994308,0.6909061951667195,0.4848757576567654,12.78866748092927,6.551438846527128
raw flight 5,0.8407077375406503,0.5957788102843358,0.38310507710468455,7.495269689235869,4.578161793185254
