evaluation_window,window_start_s,window_end_s,window_duration_s,metric,value,unit,sample_count,topic,fields
ai_flight_3,37.5,57.5,20,P99 absolute pitch rate,3.93003997,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_3,37.5,57.5,20,Minimum roll angle,-10.707081,degrees,2397,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,37.5,57.5,20,Maximum roll angle,5.90135266,degrees,2397,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,37.5,57.5,20,Peak absolute roll angle,10.707081,degrees,2397,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_3,37.5,57.5,20,Minimum relative pitch angle,-38.2122373,degrees,2397,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,37.5,57.5,20,Maximum relative pitch angle,38.0477658,degrees,2397,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_3,37.5,57.5,20,Maximum absolute pitch angle,38.6465845,degrees,2397,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_3,37.5,57.5,20,Maximum absolute yaw excursion,5.20940576,degrees,2397,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_3,37.5,57.5,20,Yaw range,7.74960169,degrees,2397,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
ai_flight_4,38.23,58.23,20,Peak horizontal velocity,5.30375674,m/s,2397,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_4,38.23,58.23,20,RMS horizontal velocity,2.90824136,m/s,2397,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
ai_flight_4,38.23,58.23,20,Peak absolute X velocity,0.811210172,m/s,2397,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
ai_flight_4,38.23,58.23,20,Peak absolute Y velocity,5.30219304,m/s,2397,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
ai_flight_4,38.23,58.23,20,Maximum absolute pitch rate,5.14572461,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_4,38.23,58.23,20,P99 absolute pitch rate,3.81304253,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
ai_flight_4,38.23,58.23,20,Minimum roll angle,-10.7275055,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,38.23,58.23,20,Maximum roll angle,9.67741807,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,38.23,58.23,20,Peak absolute roll angle,10.7275055,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
ai_flight_4,38.23,58.23,20,Minimum relative pitch angle,-36.095913,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_4,38.23,58.23,20,Maximum relative pitch angle,37.2400771,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
ai_flight_4,38.23,58.23,20,Maximum absolute pitch angle,37.0291461,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
ai_flight_4,38.23,58.23,20,Maximum absolute yaw excursion,3.50774743,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
ai_flight_4,38.23,58.23,20,Yaw range,6.60051758,degrees,2398,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
